"location","M","D","I-PGA","I-Sas","I-Tc","II-PGA","II-Sas","II-Tc","III-PGA","III-Sas","III-Tc","IV-PGA","IV-Sas","IV-Tc","V-PGA","V-Sas","V-Tc","VI-PGA","VI-Sas","VI-Tc"
"Otira",7.5,1,0.44,0.96,0.3,0.5,1.07,0.4,0.53,1.11,0.5,0.52,1.11,0.7,0.5,1.08,0.9,0.47,1.06,1.1
"Arthurs Pass",7.2,13,0.37,0.82,0.3,0.43,0.92,0.4,0.46,0.98,0.5,0.47,1.0,0.6,0.45,1.0,0.8,0.44,1.0,1.0
"Harihari",7.6,0,0.33,0.7,0.3,0.38,0.79,0.4,0.4,0.85,0.5,0.41,0.87,0.7,0.4,0.87,0.8,0.38,0.87,1.1
"Amberley",7.0,"n/a",0.22,0.48,0.3,0.26,0.55,0.4,0.29,0.62,0.5,0.3,0.68,0.6,0.31,0.72,0.7,0.31,0.76,0.8
"Oxford",6.9,"n/a",0.23,0.48,0.3,0.26,0.56,0.4,0.29,0.63,0.5,0.31,0.69,0.6,0.31,0.72,0.7,0.31,0.76,0.8
"Rangiora",6.9,"n/a",0.21,0.45,0.3,0.24,0.53,0.4,0.27,0.59,0.5,0.29,0.65,0.6,0.3,0.69,0.7,0.3,0.74,0.8
"Pegasus",6.9,"n/a",0.21,0.45,0.3,0.25,0.53,0.4,0.27,0.59,0.5,0.29,0.65,0.6,0.3,0.69,0.7,0.3,0.73,0.8
"Woodend",6.8,"n/a",0.21,0.46,0.3,0.25,0.53,0.4,0.27,0.59,0.5,0.29,0.65,0.6,0.3,0.69,0.7,0.3,0.74,0.8
"Franz Josef",7.8,0,0.31,0.66,0.4,0.36,0.75,0.4,0.38,0.81,0.5,0.39,0.83,0.7,0.38,0.82,0.9,0.36,0.83,1.1
"Kaiapoi",6.7,"n/a",0.22,0.47,0.3,0.25,0.54,0.4,0.28,0.61,0.5,0.3,0.66,0.6,0.3,0.7,0.6,0.31,0.74,0.8
"Fox Glacier",7.8,0,0.31,0.67,0.4,0.36,0.76,0.4,0.39,0.81,0.6,0.39,0.83,0.7,0.38,0.83,0.9,0.36,0.83,1.1
"Darfield",6.6,"n/a",0.21,0.46,0.3,0.25,0.53,0.4,0.28,0.6,0.5,0.29,0.65,0.6,0.3,0.69,0.7,0.3,0.73,0.8
"West Melton",6.5,"n/a",0.22,0.48,0.3,0.26,0.55,0.4,0.29,0.62,0.5,0.3,0.67,0.6,0.31,0.7,0.6,0.31,0.75,0.8
"Christchurch",6.3,"n/a",0.24,0.53,0.3,0.28,0.6,0.4,0.31,0.67,0.4,0.33,0.71,0.5,0.33,0.74,0.6,0.33,0.78,0.7
"Prebbleton",6.4,"n/a",0.23,0.5,0.3,0.26,0.57,0.4,0.29,0.63,0.4,0.31,0.68,0.5,0.31,0.71,0.6,0.31,0.75,0.7
"Lyttelton",6.3,"n/a",0.23,0.51,0.3,0.27,0.58,0.4,0.3,0.64,0.4,0.31,0.69,0.5,0.32,0.72,0.6,0.32,0.75,0.7
"Rolleston",6.4,"n/a",0.22,0.47,0.3,0.25,0.54,0.4,0.28,0.6,0.5,0.3,0.66,0.5,0.3,0.69,0.6,0.31,0.73,0.7
"Methven",6.9,"n/a",0.18,0.39,0.3,0.21,0.45,0.4,0.24,0.52,0.5,0.25,0.58,0.6,0.26,0.62,0.7,0.27,0.67,0.8
"Diamond Harbour",6.3,"n/a",0.22,0.48,0.3,0.26,0.55,0.4,0.28,0.61,0.4,0.3,0.66,0.5,0.3,0.69,0.6,0.31,0.73,0.7
"Lincoln",6.4,"n/a",0.21,0.47,0.3,0.25,0.54,0.4,0.28,0.6,0.4,0.29,0.65,0.5,0.3,0.68,0.6,0.3,0.73,0.7
"Mt Cook Village",7.6,"n/a",0.24,0.51,0.3,0.28,0.59,0.4,0.31,0.65,0.5,0.32,0.7,0.7,0.32,0.71,0.8,0.32,0.74,1.0
"Rakaia",6.7,"n/a",0.17,0.36,0.3,0.2,0.42,0.4,0.22,0.48,0.5,0.24,0.54,0.6,0.24,0.58,0.7,0.25,0.63,0.8
"Leeston",6.5,"n/a",0.17,0.37,0.3,0.2,0.43,0.4,0.23,0.49,0.5,0.24,0.55,0.6,0.25,0.59,0.6,0.26,0.64,0.8
"Akaroa",6.5,"n/a",0.15,0.33,0.3,0.18,0.38,0.4,0.2,0.44,0.5,0.22,0.49,0.6,0.22,0.53,0.6,0.23,0.58,0.7
"Ashburton",6.7,"n/a",0.15,0.32,0.4,0.18,0.38,0.4,0.2,0.44,0.5,0.22,0.49,0.6,0.22,0.53,0.7,0.23,0.59,0.8
"Geraldine",6.7,"n/a",0.15,0.32,0.4,0.17,0.37,0.4,0.2,0.43,0.5,0.21,0.48,0.6,0.22,0.52,0.7,0.23,0.57,0.8
"Fairlie",6.9,"n/a",0.16,0.34,0.4,0.19,0.4,0.4,0.21,0.46,0.5,0.23,0.51,0.6,0.23,0.55,0.7,0.24,0.6,0.8
"Temuka",6.6,"n/a",0.14,0.3,0.3,0.17,0.36,0.4,0.19,0.41,0.5,0.21,0.47,0.6,0.21,0.5,0.7,0.22,0.56,0.8
"Pleasant Point",6.6,"n/a",0.14,0.31,0.3,0.17,0.36,0.4,0.19,0.42,0.5,0.21,0.47,0.6,0.22,0.51,0.7,0.23,0.56,0.8
"Twizel",7.1,"n/a",0.18,0.38,0.4,0.21,0.44,0.4,0.23,0.5,0.5,0.25,0.56,0.6,0.26,0.59,0.7,0.26,0.64,0.9
"Timaru",6.5,"n/a",0.14,0.3,0.3,0.16,0.35,0.4,0.19,0.4,0.5,0.2,0.46,0.6,0.21,0.5,0.7,0.22,0.55,0.8
"Lake Hawea",7.4,"n/a",0.22,0.47,0.4,0.26,0.55,0.4,0.29,0.61,0.5,0.3,0.66,0.6,0.31,0.7,0.7,0.31,0.74,0.9
"Milford Sound",7.6,16,0.59,1.3,0.3,0.65,1.38,0.4,0.67,1.37,0.5,0.66,1.31,0.6,0.63,1.26,0.7,0.58,1.18,1.0
"Wanaka",7.4,"n/a",0.23,0.49,0.4,0.27,0.56,0.4,0.3,0.63,0.5,0.31,0.68,0.6,0.32,0.71,0.7,0.32,0.75,0.8
"Waimate",6.4,"n/a",0.14,0.29,0.3,0.16,0.34,0.4,0.18,0.4,0.5,0.2,0.45,0.6,0.21,0.48,0.7,0.22,0.54,0.8
"Arrowtown",7.4,"n/a",0.23,0.5,0.3,0.27,0.57,0.4,0.3,0.63,0.5,0.32,0.68,0.6,0.32,0.72,0.7,0.32,0.76,0.8
"Arthurs Point",7.4,"n/a",0.25,0.53,0.3,0.28,0.6,0.4,0.31,0.66,0.5,0.33,0.71,0.6,0.33,0.74,0.7,0.34,0.78,0.8
"Lake Hayes",7.4,"n/a",0.23,0.49,0.3,0.27,0.56,0.4,0.29,0.62,0.5,0.31,0.68,0.6,0.32,0.71,0.7,0.32,0.75,0.8
"Queenstown",7.4,"n/a",0.24,0.5,0.3,0.27,0.57,0.4,0.3,0.63,0.5,0.32,0.69,0.6,0.32,0.72,0.7,0.33,0.76,0.8
"Cromwell",7.2,"n/a",0.19,0.41,0.4,0.22,0.47,0.4,0.25,0.54,0.5,0.27,0.59,0.6,0.27,0.63,0.7,0.28,0.68,0.8
"Oamaru",6.3,"n/a",0.13,0.29,0.3,0.16,0.33,0.4,0.18,0.39,0.5,0.19,0.44,0.6,0.2,0.47,0.6,0.21,0.52,0.7
"Clyde",7.0,"n/a",0.18,0.37,0.4,0.21,0.43,0.4,0.23,0.49,0.5,0.25,0.55,0.6,0.25,0.59,0.7,0.26,0.64,0.8
"Alexandra",7.0,"n/a",0.17,0.36,0.4,0.2,0.42,0.4,0.22,0.48,0.5,0.24,0.54,0.6,0.25,0.58,0.7,0.26,0.63,0.8
"Te Anau",7.6,"n/a",0.33,0.71,0.3,0.37,0.78,0.4,0.4,0.84,0.5,0.41,0.87,0.6,0.41,0.89,0.7,0.41,0.91,0.8
"Palmerston",6.3,"n/a",0.13,0.28,0.3,0.15,0.33,0.4,0.18,0.38,0.5,0.19,0.43,0.5,0.2,0.47,0.6,0.21,0.52,0.7
"Waikouaiti",6.3,"n/a",0.13,0.28,0.3,0.15,0.33,0.4,0.17,0.38,0.5,0.19,0.43,0.5,0.2,0.46,0.6,0.21,0.51,0.7
"Mosgiel",6.4,"n/a",0.13,0.29,0.3,0.15,0.33,0.4,0.18,0.39,0.5,0.19,0.44,0.5,0.2,0.47,0.6,0.21,0.52,0.7
"Dunedin",6.3,"n/a",0.13,0.28,0.3,0.15,0.33,0.4,0.17,0.38,0.5,0.19,0.43,0.5,0.2,0.46,0.6,0.21,0.51,0.7
"Brighton",6.3,"n/a",0.13,0.28,0.3,0.15,0.33,0.4,0.18,0.38,0.5,0.19,0.43,0.5,0.2,0.47,0.6,0.21,0.52,0.7
"Gore",6.7,"n/a",0.15,0.33,0.4,0.18,0.38,0.4,0.2,0.44,0.5,0.22,0.49,0.6,0.23,0.53,0.7,0.24,0.58,0.8
"Milton",6.4,"n/a",0.14,0.29,0.3,0.16,0.34,0.4,0.18,0.39,0.5,0.2,0.44,0.6,0.2,0.48,0.6,0.21,0.53,0.7
"Winton",7.0,"n/a",0.18,0.38,0.4,0.21,0.44,0.4,0.23,0.5,0.5,0.25,0.56,0.6,0.26,0.6,0.7,0.27,0.65,0.8
"Mataura",6.7,"n/a",0.15,0.33,0.4,0.18,0.38,0.4,0.2,0.44,0.5,0.22,0.49,0.6,0.23,0.53,0.7,0.24,0.58,0.8
"Balclutha",6.4,"n/a",0.14,0.29,0.3,0.16,0.34,0.4,0.18,0.39,0.5,0.2,0.45,0.6,0.21,0.48,0.6,0.21,0.53,0.7
"Riverton",7.2,"n/a",0.2,0.42,0.4,0.23,0.48,0.4,0.25,0.54,0.5,0.27,0.6,0.6,0.28,0.64,0.7,0.29,0.68,0.8
"Invercargill",7.0,"n/a",0.17,0.37,0.4,0.2,0.43,0.4,0.22,0.48,0.5,0.24,0.54,0.6,0.25,0.58,0.7,0.26,0.63,0.8
"Bluff",7.0,"n/a",0.17,0.36,0.4,0.2,0.42,0.4,0.22,0.48,0.5,0.24,0.53,0.6,0.25,0.57,0.7,0.26,0.62,0.8
"Oban",7.0,"n/a",0.18,0.38,0.3,0.21,0.44,0.4,0.23,0.5,0.5,0.25,0.55,0.6,0.26,0.58,0.7,0.27,0.63,0.8
