"location","M","D","I-PGA","I-Sas","I-Tc","II-PGA","II-Sas","II-Tc","III-PGA","III-Sas","III-Tc","IV-PGA","IV-Sas","IV-Tc","V-PGA","V-Sas","V-Tc","VI-PGA","VI-Sas","VI-Tc"
"Otira",6.7,1,0.13,0.29,0.3,0.16,0.33,0.3,0.18,0.38,0.4,0.19,0.42,0.5,0.2,0.45,0.5,0.21,0.49,0.6
"Arthurs Pass",6.6,13,0.14,0.3,0.3,0.16,0.34,0.3,0.18,0.39,0.4,0.2,0.43,0.5,0.2,0.45,0.5,0.21,0.49,0.6
"Harihari",6.7,0,0.09,0.19,0.3,0.1,0.22,0.4,0.12,0.26,0.4,0.13,0.3,0.5,0.14,0.32,0.5,0.15,0.36,0.6
"Amberley",6.7,"n/a",0.09,0.19,0.3,0.11,0.23,0.4,0.12,0.27,0.4,0.13,0.31,0.5,0.14,0.34,0.5,0.15,0.38,0.6
"Oxford",6.6,"n/a",0.09,0.19,0.3,0.11,0.22,0.4,0.12,0.27,0.4,0.13,0.31,0.5,0.14,0.33,0.5,0.15,0.38,0.6
"Rangiora",6.6,"n/a",0.09,0.18,0.3,0.1,0.22,0.4,0.12,0.26,0.4,0.13,0.3,0.5,0.14,0.32,0.5,0.14,0.37,0.6
"Pegasus",6.6,"n/a",0.09,0.18,0.3,0.1,0.22,0.4,0.12,0.25,0.4,0.13,0.3,0.5,0.13,0.32,0.5,0.14,0.37,0.6
"Woodend",6.6,"n/a",0.09,0.18,0.3,0.1,0.22,0.4,0.12,0.25,0.4,0.13,0.3,0.5,0.13,0.32,0.5,0.14,0.37,0.6
"Franz Josef",6.7,0,0.07,0.15,0.3,0.09,0.18,0.4,0.1,0.22,0.4,0.11,0.25,0.5,0.12,0.28,0.5,0.13,0.32,0.6
"Kaiapoi",6.5,"n/a",0.09,0.19,0.3,0.11,0.22,0.4,0.12,0.26,0.4,0.13,0.3,0.5,0.14,0.33,0.5,0.15,0.37,0.6
"Fox Glacier",6.7,0,0.07,0.15,0.3,0.09,0.18,0.4,0.1,0.21,0.4,0.11,0.25,0.5,0.12,0.28,0.5,0.13,0.31,0.6
"Darfield",6.5,"n/a",0.09,0.18,0.3,0.1,0.21,0.4,0.12,0.25,0.4,0.13,0.29,0.5,0.13,0.32,0.5,0.14,0.36,0.6
"West Melton",6.4,"n/a",0.09,0.19,0.3,0.11,0.22,0.4,0.12,0.26,0.4,0.13,0.3,0.5,0.14,0.33,0.5,0.15,0.37,0.6
"Christchurch",6.3,"n/a",0.1,0.2,0.3,0.11,0.23,0.3,0.13,0.28,0.4,0.14,0.31,0.5,0.14,0.34,0.5,0.15,0.38,0.6
"Prebbleton",6.3,"n/a",0.09,0.19,0.3,0.11,0.22,0.4,0.12,0.27,0.4,0.13,0.3,0.5,0.14,0.33,0.5,0.15,0.37,0.6
"Lyttelton",6.2,"n/a",0.09,0.19,0.3,0.11,0.22,0.3,0.12,0.26,0.4,0.13,0.3,0.5,0.14,0.33,0.5,0.15,0.37,0.6
"Rolleston",6.3,"n/a",0.09,0.18,0.3,0.1,0.21,0.4,0.12,0.25,0.4,0.13,0.29,0.5,0.13,0.32,0.5,0.14,0.36,0.6
"Methven",6.6,"n/a",0.07,0.15,0.3,0.09,0.18,0.4,0.1,0.22,0.5,0.11,0.25,0.5,0.12,0.28,0.5,0.12,0.32,0.6
"Diamond Harbour",6.2,"n/a",0.09,0.18,0.3,0.1,0.21,0.4,0.12,0.25,0.4,0.13,0.29,0.5,0.13,0.31,0.5,0.14,0.36,0.6
"Lincoln",6.3,"n/a",0.09,0.18,0.3,0.1,0.21,0.4,0.12,0.25,0.4,0.13,0.29,0.5,0.13,0.31,0.5,0.14,0.36,0.6
"Mt Cook Village",6.8,"n/a",0.07,0.15,0.3,0.08,0.17,0.4,0.1,0.21,0.5,0.11,0.24,0.5,0.11,0.27,0.6,0.12,0.31,0.6
"Rakaia",6.5,"n/a",0.07,0.14,0.3,0.08,0.17,0.4,0.09,0.2,0.5,0.1,0.24,0.5,0.11,0.27,0.5,0.12,0.31,0.6
"Leeston",6.4,"n/a",0.07,0.15,0.3,0.08,0.18,0.4,0.1,0.21,0.4,0.11,0.25,0.5,0.11,0.27,0.5,0.12,0.31,0.6
"Akaroa",6.4,"n/a",0.06,0.13,0.3,0.07,0.15,0.4,0.08,0.18,0.4,0.1,0.22,0.5,0.1,0.24,0.5,0.11,0.28,0.6
"Ashburton",6.6,"n/a",0.06,0.12,0.3,0.07,0.15,0.4,0.08,0.18,0.5,0.09,0.22,0.5,0.1,0.24,0.6,0.11,0.28,0.6
"Geraldine",6.6,"n/a",0.06,0.12,0.4,0.07,0.14,0.4,0.08,0.17,0.5,0.09,0.2,0.5,0.1,0.23,0.6,0.1,0.27,0.6
"Fairlie",6.6,"n/a",0.06,0.12,0.3,0.07,0.15,0.4,0.08,0.18,0.5,0.09,0.21,0.5,0.1,0.23,0.6,0.11,0.27,0.6
"Temuka",6.5,"n/a",0.06,0.11,0.4,0.07,0.13,0.4,0.08,0.16,0.5,0.09,0.2,0.5,0.09,0.22,0.6,0.1,0.26,0.6
"Pleasant Point",6.5,"n/a",0.06,0.11,0.4,0.07,0.14,0.4,0.08,0.17,0.5,0.09,0.2,0.5,0.09,0.22,0.6,0.1,0.26,0.6
"Twizel",6.8,"n/a",0.07,0.13,0.3,0.08,0.16,0.4,0.09,0.19,0.5,0.1,0.23,0.5,0.11,0.25,0.6,0.11,0.29,0.6
"Timaru",6.5,"n/a",0.05,0.11,0.3,0.06,0.13,0.4,0.07,0.16,0.5,0.08,0.19,0.5,0.09,0.21,0.6,0.1,0.25,0.6
"Lake Hawea",7.0,"n/a",0.08,0.17,0.3,0.1,0.2,0.4,0.11,0.24,0.5,0.12,0.28,0.5,0.13,0.3,0.6,0.14,0.34,0.6
"Milford Sound",7.1,16,0.2,0.43,0.3,0.23,0.48,0.3,0.25,0.53,0.4,0.27,0.57,0.5,0.27,0.58,0.5,0.27,0.6,0.6
"Wanaka",7.0,"n/a",0.09,0.18,0.3,0.1,0.21,0.4,0.11,0.25,0.5,0.13,0.29,0.5,0.13,0.31,0.6,0.14,0.35,0.6
"Waimate",6.4,"n/a",0.05,0.11,0.3,0.06,0.13,0.4,0.07,0.15,0.5,0.08,0.19,0.5,0.09,0.21,0.6,0.1,0.24,0.6
"Arrowtown",7.0,"n/a",0.09,0.18,0.3,0.1,0.22,0.4,0.12,0.25,0.5,0.13,0.29,0.5,0.14,0.32,0.6,0.14,0.36,0.6
"Arthurs Point",7.1,"n/a",0.09,0.19,0.3,0.11,0.23,0.4,0.12,0.27,0.5,0.13,0.3,0.5,0.14,0.33,0.6,0.15,0.37,0.6
"Lake Hayes",7.0,"n/a",0.09,0.18,0.3,0.1,0.21,0.4,0.12,0.25,0.5,0.13,0.29,0.5,0.13,0.32,0.6,0.14,0.36,0.6
"Queenstown",7.0,"n/a",0.09,0.19,0.3,0.1,0.22,0.4,0.12,0.26,0.5,0.13,0.3,0.5,0.14,0.32,0.6,0.15,0.36,0.6
"Cromwell",6.9,"n/a",0.07,0.15,0.3,0.09,0.18,0.4,0.1,0.21,0.5,0.11,0.25,0.5,0.12,0.28,0.6,0.13,0.32,0.6
"Oamaru",6.3,"n/a",0.05,0.1,0.3,0.06,0.12,0.4,0.07,0.15,0.5,0.08,0.18,0.5,0.08,0.2,0.5,0.09,0.23,0.6
"Clyde",6.8,"n/a",0.07,0.14,0.4,0.08,0.17,0.4,0.09,0.2,0.5,0.1,0.23,0.5,0.11,0.26,0.6,0.12,0.3,0.6
"Alexandra",6.8,"n/a",0.07,0.13,0.4,0.08,0.16,0.4,0.09,0.19,0.5,0.1,0.23,0.5,0.11,0.26,0.6,0.12,0.29,0.6
"Te Anau",7.2,"n/a",0.12,0.25,0.3,0.14,0.29,0.4,0.16,0.34,0.4,0.17,0.38,0.5,0.18,0.41,0.6,0.19,0.45,0.6
"Palmerston",6.3,"n/a",0.05,0.1,0.3,0.06,0.12,0.4,0.07,0.15,0.5,0.08,0.18,0.5,0.08,0.2,0.5,0.09,0.23,0.6
"Waikouaiti",6.3,"n/a",0.05,0.1,0.3,0.06,0.12,0.4,0.07,0.14,0.5,0.08,0.18,0.5,0.08,0.2,0.5,0.09,0.23,0.6
"Mosgiel",6.3,"n/a",0.05,0.1,0.3,0.06,0.12,0.4,0.07,0.15,0.5,0.08,0.18,0.5,0.08,0.2,0.5,0.09,0.23,0.6
"Dunedin",6.2,"n/a",0.05,0.1,0.3,0.06,0.12,0.4,0.07,0.14,0.5,0.08,0.17,0.5,0.08,0.19,0.5,0.09,0.23,0.6
"Brighton",6.3,"n/a",0.05,0.1,0.3,0.06,0.12,0.4,0.07,0.14,0.5,0.08,0.18,0.5,0.08,0.2,0.5,0.09,0.23,0.6
"Gore",6.6,"n/a",0.06,0.12,0.4,0.07,0.15,0.4,0.08,0.18,0.5,0.09,0.21,0.5,0.1,0.24,0.6,0.11,0.28,0.6
"Milton",6.3,"n/a",0.05,0.1,0.3,0.06,0.12,0.4,0.07,0.15,0.5,0.08,0.18,0.5,0.08,0.2,0.6,0.09,0.23,0.6
"Winton",6.9,"n/a",0.07,0.15,0.4,0.09,0.18,0.4,0.1,0.21,0.5,0.11,0.25,0.5,0.11,0.27,0.6,0.12,0.31,0.6
"Mataura",6.6,"n/a",0.06,0.12,0.4,0.07,0.15,0.4,0.08,0.18,0.5,0.09,0.21,0.5,0.1,0.24,0.6,0.11,0.28,0.6
"Balclutha",6.3,"n/a",0.05,0.1,0.3,0.06,0.13,0.4,0.07,0.15,0.5,0.08,0.18,0.5,0.09,0.2,0.6,0.09,0.24,0.6
"Riverton",7.0,"n/a",0.08,0.16,0.4,0.09,0.19,0.4,0.1,0.22,0.5,0.12,0.26,0.5,0.12,0.29,0.6,0.13,0.32,0.6
"Invercargill",6.8,"n/a",0.07,0.14,0.4,0.08,0.17,0.4,0.09,0.2,0.5,0.1,0.23,0.5,0.11,0.26,0.6,0.12,0.3,0.6
"Bluff",6.8,"n/a",0.07,0.14,0.4,0.08,0.16,0.4,0.09,0.2,0.5,0.1,0.23,0.5,0.11,0.25,0.6,0.12,0.29,0.6
"Oban",6.8,"n/a",0.07,0.14,0.4,0.08,0.17,0.4,0.09,0.2,0.5,0.1,0.23,0.5,0.11,0.26,0.6,0.12,0.29,0.6
