"location","M","D","I-PGA","I-Sas","I-Tc","II-PGA","II-Sas","II-Tc","III-PGA","III-Sas","III-Tc","IV-PGA","IV-Sas","IV-Tc","V-PGA","V-Sas","V-Tc","VI-PGA","VI-Sas","VI-Tc"
"Amberley",7.2,">20",0.42,0.93,0.4,0.48,1.04,0.4,0.52,1.12,0.6,0.53,1.17,0.7,0.52,1.18,0.8,0.5,1.22,1.0
"Oxford",7.1,">20",0.43,0.95,0.4,0.5,1.08,0.5,0.53,1.16,0.6,0.54,1.21,0.7,0.53,1.21,0.9,0.51,1.24,1.1
"Rangiora",7.1,">20",0.39,0.87,0.4,0.45,0.98,0.4,0.49,1.07,0.6,0.5,1.12,0.7,0.49,1.14,0.8,0.48,1.18,1.0
"Pegasus",7.0,">20",0.4,0.87,0.4,0.45,0.99,0.4,0.49,1.07,0.5,0.5,1.12,0.7,0.49,1.14,0.8,0.48,1.17,1.0
"Woodend",7.0,">20",0.4,0.87,0.4,0.45,0.99,0.4,0.49,1.07,0.5,0.5,1.12,0.7,0.49,1.14,0.8,0.48,1.18,1.0
"Franz Josef",8.2,0,0.97,2.11,0.4,1.08,2.31,0.5,1.09,2.33,0.7,1.0,2.2,1.0,0.9,2.04,1.3,0.78,1.87,1.9
"Kaiapoi",6.8,">20",0.4,0.89,0.3,0.46,1.01,0.4,0.5,1.08,0.5,0.51,1.13,0.7,0.5,1.15,0.8,0.49,1.18,1.0
"Fox Glacier",8.2,0,1.0,2.17,0.4,1.11,2.37,0.6,1.12,2.39,0.7,1.02,2.25,1.0,0.92,2.08,1.4,0.79,1.91,1.9
"Darfield",6.7,">20",0.4,0.88,0.3,0.46,1.0,0.4,0.49,1.07,0.5,0.5,1.13,0.7,0.49,1.14,0.8,0.48,1.17,1.0
"West Melton",6.6,">20",0.41,0.91,0.3,0.47,1.02,0.4,0.51,1.1,0.5,0.51,1.14,0.6,0.5,1.15,0.8,0.49,1.18,1.0
"Christchurch",6.4,">20",0.45,1.0,0.3,0.51,1.12,0.4,0.55,1.18,0.5,0.56,1.21,0.6,0.54,1.21,0.7,0.52,1.22,0.9
"Prebbleton",6.4,">20",0.42,0.93,0.3,0.48,1.04,0.4,0.52,1.11,0.5,0.52,1.15,0.6,0.51,1.16,0.7,0.5,1.18,0.9
"Lyttelton",6.4,">20",0.43,0.96,0.3,0.49,1.07,0.4,0.53,1.14,0.5,0.53,1.17,0.6,0.52,1.17,0.7,0.51,1.19,0.9
"Rolleston",6.5,">20",0.4,0.89,0.3,0.46,1.0,0.4,0.49,1.07,0.5,0.5,1.11,0.6,0.49,1.13,0.7,0.48,1.16,0.9
"Methven",7.0,">20",0.34,0.74,0.4,0.39,0.85,0.5,0.43,0.93,0.6,0.44,1.0,0.7,0.44,1.03,0.9,0.43,1.08,1.0
"Diamond Harbour",6.4,">20",0.41,0.92,0.3,0.47,1.02,0.4,0.51,1.09,0.5,0.52,1.13,0.6,0.5,1.14,0.7,0.49,1.16,0.9
"Lincoln",6.4,">20",0.4,0.88,0.3,0.45,0.99,0.4,0.49,1.06,0.5,0.5,1.11,0.6,0.49,1.12,0.7,0.48,1.15,0.9
"Mt Cook Village",8.0,">20",0.57,1.22,0.4,0.64,1.38,0.5,0.68,1.43,0.6,0.66,1.41,0.9,0.62,1.38,1.1,0.58,1.37,1.4
"Rakaia",6.7,">20",0.31,0.67,0.4,0.36,0.77,0.4,0.39,0.86,0.5,0.41,0.92,0.7,0.41,0.96,0.8,0.41,1.01,1.0
"Leeston",6.6,">20",0.32,0.7,0.3,0.36,0.8,0.4,0.4,0.88,0.5,0.42,0.94,0.7,0.41,0.97,0.8,0.41,1.02,0.9
"Akaroa",6.6,">20",0.28,0.63,0.3,0.33,0.72,0.4,0.36,0.79,0.5,0.38,0.86,0.6,0.38,0.89,0.7,0.38,0.94,0.9
"Ashburton",6.7,">20",0.28,0.61,0.4,0.33,0.71,0.4,0.36,0.79,0.6,0.38,0.86,0.7,0.38,0.9,0.8,0.38,0.95,1.0
"Geraldine",6.7,">20",0.28,0.62,0.4,0.33,0.71,0.4,0.36,0.79,0.6,0.38,0.86,0.7,0.38,0.9,0.8,0.38,0.95,1.0
"Fairlie",7.0,">20",0.31,0.67,0.4,0.36,0.78,0.5,0.4,0.86,0.6,0.41,0.93,0.7,0.41,0.95,0.9,0.41,1.01,1.1
"Temuka",6.6,">20",0.27,0.6,0.3,0.32,0.69,0.4,0.35,0.76,0.5,0.37,0.83,0.7,0.37,0.87,0.8,0.37,0.92,1.0
"Pleasant Point",6.6,">20",0.28,0.61,0.4,0.33,0.7,0.4,0.36,0.78,0.6,0.38,0.85,0.7,0.38,0.88,0.8,0.38,0.93,1.0
"Twizel",7.3,">20",0.35,0.75,0.4,0.4,0.86,0.5,0.44,0.94,0.6,0.45,1.01,0.8,0.45,1.03,0.9,0.44,1.08,1.1
"Timaru",6.5,">20",0.27,0.59,0.3,0.31,0.68,0.4,0.35,0.75,0.5,0.36,0.82,0.7,0.36,0.85,0.8,0.36,0.91,1.0
"Lake Hawea",7.5,">20",0.43,0.93,0.4,0.49,1.05,0.5,0.53,1.12,0.6,0.54,1.17,0.7,0.53,1.18,0.9,0.52,1.21,1.1
"Milford Sound",7.8,16,1.16,2.65,0.3,1.23,2.64,0.4,1.21,2.44,0.5,1.12,2.2,0.8,1.04,2.01,1.0,0.93,1.88,1.3
"Wanaka",7.5,">20",0.44,0.96,0.4,0.5,1.08,0.5,0.54,1.15,0.6,0.55,1.19,0.7,0.54,1.2,0.9,0.53,1.23,1.1
"Waimate",6.5,">20",0.27,0.59,0.3,0.31,0.68,0.4,0.35,0.75,0.5,0.36,0.81,0.7,0.36,0.84,0.8,0.36,0.89,0.9
"Arrowtown",7.5,">20",0.45,0.98,0.4,0.51,1.09,0.4,0.54,1.15,0.6,0.55,1.19,0.7,0.55,1.2,0.8,0.53,1.22,1.1
"Arthurs Point",7.6,">20",0.47,1.03,0.3,0.53,1.14,0.4,0.57,1.19,0.6,0.57,1.23,0.7,0.57,1.24,0.8,0.55,1.25,1.1
"Lake Hayes",7.5,">20",0.44,0.96,0.4,0.5,1.07,0.4,0.53,1.13,0.6,0.55,1.17,0.7,0.54,1.19,0.8,0.53,1.21,1.0
"Queenstown",7.6,">20",0.45,0.98,0.4,0.51,1.09,0.4,0.54,1.15,0.6,0.55,1.19,0.7,0.55,1.2,0.8,0.54,1.22,1.0
"Cromwell",7.3,">20",0.37,0.81,0.4,0.43,0.92,0.5,0.46,0.99,0.6,0.48,1.05,0.7,0.47,1.07,0.8,0.47,1.11,1.0
"Oamaru",6.4,">20",0.27,0.58,0.3,0.31,0.67,0.4,0.34,0.74,0.5,0.36,0.79,0.6,0.36,0.83,0.7,0.36,0.87,0.9
"Clyde",7.2,">20",0.34,0.74,0.4,0.39,0.85,0.5,0.43,0.92,0.6,0.44,0.98,0.7,0.44,1.01,0.8,0.44,1.06,1.0
"Alexandra",7.1,">20",0.33,0.72,0.4,0.38,0.82,0.5,0.42,0.9,0.6,0.43,0.96,0.7,0.43,0.99,0.8,0.43,1.04,1.0
"Te Anau",7.8,">20",0.63,1.4,0.3,0.7,1.49,0.4,0.72,1.51,0.5,0.72,1.48,0.7,0.7,1.46,0.8,0.67,1.42,1.1
"Palmerston",6.5,">20",0.27,0.59,0.3,0.31,0.68,0.4,0.34,0.74,0.5,0.36,0.8,0.6,0.36,0.83,0.7,0.36,0.87,0.9
"Waikouaiti",6.5,">20",0.26,0.58,0.3,0.31,0.66,0.4,0.34,0.73,0.5,0.35,0.79,0.6,0.35,0.82,0.7,0.35,0.86,0.9
"Mosgiel",6.5,">20",0.27,0.6,0.3,0.32,0.69,0.4,0.35,0.76,0.5,0.36,0.81,0.6,0.36,0.84,0.7,0.36,0.87,0.9
"Dunedin",6.5,">20",0.27,0.59,0.3,0.31,0.67,0.4,0.34,0.74,0.5,0.36,0.8,0.6,0.36,0.83,0.7,0.36,0.86,0.9
"Brighton",6.5,">20",0.28,0.61,0.3,0.32,0.69,0.4,0.35,0.76,0.5,0.36,0.81,0.6,0.36,0.84,0.7,0.36,0.87,0.9
"Gore",6.8,">20",0.3,0.65,0.4,0.34,0.74,0.4,0.38,0.81,0.5,0.39,0.87,0.7,0.39,0.91,0.8,0.4,0.95,1.0
"Milton",6.6,">20",0.28,0.62,0.3,0.33,0.71,0.4,0.36,0.78,0.5,0.37,0.83,0.6,0.37,0.86,0.7,0.37,0.89,0.9
"Winton",7.1,">20",0.33,0.73,0.4,0.38,0.82,0.4,0.42,0.9,0.6,0.44,0.96,0.7,0.44,0.99,0.8,0.44,1.04,1.0
"Mataura",6.8,">20",0.29,0.64,0.4,0.34,0.73,0.4,0.37,0.8,0.5,0.39,0.86,0.7,0.39,0.9,0.8,0.39,0.95,1.0
"Balclutha",6.5,">20",0.28,0.61,0.3,0.32,0.69,0.4,0.35,0.76,0.5,0.37,0.81,0.6,0.37,0.85,0.7,0.37,0.88,0.9
"Riverton",7.3,">20",0.37,0.81,0.4,0.42,0.91,0.4,0.46,0.98,0.5,0.47,1.03,0.7,0.48,1.06,0.8,0.47,1.09,1.0
"Invercargill",7.1,">20",0.32,0.7,0.4,0.37,0.79,0.4,0.4,0.87,0.5,0.42,0.93,0.7,0.42,0.96,0.8,0.43,1.01,1.0
"Bluff",7.1,">20",0.32,0.7,0.4,0.36,0.79,0.4,0.4,0.86,0.5,0.42,0.92,0.7,0.42,0.95,0.8,0.42,1.0,1.0
"Oban",7.2,">20",0.34,0.74,0.3,0.39,0.83,0.4,0.42,0.91,0.5,0.44,0.96,0.7,0.44,0.99,0.8,0.44,1.02,1.0
