"location","M","D","I-PGA","I-Sas","I-Tc","II-PGA","II-Sas","II-Tc","III-PGA","III-Sas","III-Tc","IV-PGA","IV-Sas","IV-Tc","V-PGA","V-Sas","V-Tc","VI-PGA","VI-Sas","VI-Tc"
"Amberley",7.1,">20",0.31,0.67,0.4,0.36,0.77,0.4,0.39,0.85,0.5,0.41,0.91,0.6,0.4,0.93,0.8,0.4,0.97,0.9
"Oxford",7.0,">20",0.32,0.68,0.3,0.36,0.78,0.4,0.4,0.86,0.5,0.41,0.92,0.7,0.41,0.94,0.8,0.4,0.98,1.0
"Rangiora",7.0,">20",0.29,0.63,0.3,0.34,0.73,0.4,0.37,0.8,0.5,0.39,0.87,0.6,0.39,0.9,0.7,0.39,0.94,0.9
"Pegasus",7.0,">20",0.29,0.64,0.3,0.34,0.73,0.4,0.37,0.8,0.5,0.39,0.86,0.6,0.39,0.9,0.7,0.39,0.94,0.9
"Woodend",6.9,">20",0.29,0.64,0.3,0.34,0.73,0.4,0.37,0.81,0.5,0.39,0.87,0.6,0.39,0.9,0.7,0.39,0.94,0.9
"Franz Josef",8.1,0,0.6,1.27,0.4,0.67,1.42,0.5,0.69,1.46,0.7,0.65,1.4,0.9,0.61,1.35,1.2,0.55,1.27,1.6
"Kaiapoi",6.8,">20",0.3,0.66,0.3,0.35,0.75,0.4,0.38,0.82,0.5,0.39,0.88,0.6,0.39,0.91,0.7,0.39,0.94,0.9
"Fox Glacier",8.1,0,0.61,1.3,0.4,0.69,1.45,0.5,0.71,1.49,0.7,0.67,1.43,0.9,0.62,1.37,1.2,0.55,1.28,1.6
"Darfield",6.7,">20",0.3,0.65,0.3,0.34,0.74,0.4,0.37,0.81,0.5,0.39,0.87,0.6,0.39,0.9,0.7,0.39,0.94,0.9
"West Melton",6.5,">20",0.31,0.67,0.3,0.35,0.76,0.4,0.39,0.83,0.5,0.4,0.89,0.6,0.4,0.91,0.7,0.4,0.94,0.9
"Christchurch",6.3,">20",0.33,0.74,0.3,0.39,0.83,0.4,0.42,0.9,0.5,0.43,0.94,0.6,0.43,0.96,0.7,0.42,0.98,0.8
"Prebbleton",6.4,">20",0.31,0.69,0.3,0.36,0.78,0.4,0.39,0.85,0.5,0.41,0.9,0.6,0.4,0.92,0.7,0.4,0.95,0.8
"Lyttelton",6.3,">20",0.32,0.71,0.3,0.37,0.8,0.4,0.4,0.87,0.5,0.42,0.91,0.6,0.41,0.93,0.6,0.41,0.96,0.8
"Rolleston",6.4,">20",0.3,0.66,0.3,0.34,0.74,0.4,0.38,0.82,0.5,0.39,0.87,0.6,0.39,0.9,0.7,0.39,0.93,0.8
"Methven",6.9,">20",0.25,0.54,0.4,0.29,0.63,0.4,0.32,0.71,0.5,0.34,0.77,0.7,0.34,0.81,0.8,0.35,0.86,0.9
"Diamond Harbour",6.3,">20",0.31,0.68,0.3,0.35,0.76,0.4,0.39,0.83,0.5,0.4,0.88,0.6,0.4,0.9,0.6,0.39,0.93,0.8
"Lincoln",6.4,">20",0.3,0.65,0.3,0.34,0.74,0.4,0.37,0.81,0.5,0.39,0.86,0.6,0.39,0.89,0.7,0.39,0.92,0.8
"Mt Cook Village",7.9,">20",0.39,0.83,0.4,0.44,0.94,0.5,0.48,1.0,0.6,0.48,1.02,0.8,0.46,1.01,0.9,0.44,1.02,1.2
"Rakaia",6.7,">20",0.23,0.5,0.3,0.27,0.57,0.4,0.3,0.65,0.5,0.31,0.71,0.6,0.32,0.75,0.7,0.32,0.81,0.9
"Leeston",6.6,">20",0.24,0.51,0.3,0.27,0.59,0.4,0.31,0.66,0.5,0.32,0.73,0.6,0.33,0.77,0.7,0.33,0.82,0.9
"Akaroa",6.5,">20",0.21,0.46,0.3,0.24,0.53,0.4,0.27,0.6,0.5,0.29,0.66,0.6,0.3,0.7,0.7,0.3,0.75,0.8
"Ashburton",6.7,">20",0.21,0.45,0.4,0.24,0.52,0.4,0.27,0.59,0.5,0.29,0.66,0.7,0.3,0.7,0.7,0.3,0.76,0.9
"Geraldine",6.7,">20",0.21,0.45,0.4,0.24,0.52,0.4,0.27,0.59,0.5,0.29,0.66,0.7,0.3,0.7,0.8,0.3,0.75,0.9
"Fairlie",6.9,">20",0.23,0.49,0.4,0.27,0.57,0.4,0.3,0.64,0.5,0.31,0.7,0.7,0.32,0.74,0.8,0.32,0.79,1.0
"Temuka",6.6,">20",0.2,0.43,0.4,0.23,0.5,0.4,0.26,0.57,0.5,0.28,0.63,0.6,0.28,0.67,0.7,0.29,0.72,0.9
"Pleasant Point",6.6,">20",0.21,0.44,0.4,0.24,0.51,0.4,0.27,0.58,0.5,0.29,0.64,0.7,0.29,0.68,0.8,0.3,0.73,0.9
"Twizel",7.2,">20",0.25,0.54,0.4,0.3,0.63,0.5,0.33,0.7,0.6,0.34,0.76,0.7,0.34,0.8,0.8,0.35,0.84,1.0
"Timaru",6.5,">20",0.2,0.42,0.3,0.23,0.49,0.4,0.26,0.56,0.5,0.27,0.62,0.6,0.28,0.66,0.7,0.29,0.71,0.9
"Lake Hawea",7.5,">20",0.32,0.68,0.4,0.36,0.77,0.4,0.4,0.84,0.6,0.41,0.9,0.7,0.41,0.92,0.8,0.41,0.95,1.0
"Milford Sound",7.7,16,0.85,1.9,0.3,0.92,1.95,0.4,0.92,1.87,0.5,0.88,1.73,0.7,0.82,1.62,0.9,0.75,1.5,1.2
"Wanaka",7.5,">20",0.33,0.7,0.4,0.37,0.79,0.4,0.41,0.86,0.5,0.42,0.92,0.7,0.42,0.94,0.8,0.42,0.97,1.0
"Waimate",6.4,">20",0.2,0.42,0.3,0.23,0.49,0.4,0.25,0.55,0.5,0.27,0.61,0.6,0.28,0.65,0.7,0.28,0.7,0.9
"Arrowtown",7.4,">20",0.33,0.71,0.4,0.38,0.8,0.4,0.41,0.87,0.5,0.42,0.92,0.7,0.43,0.94,0.8,0.42,0.97,0.9
"Arthurs Point",7.5,">20",0.35,0.75,0.3,0.39,0.84,0.4,0.43,0.9,0.5,0.44,0.95,0.7,0.44,0.97,0.8,0.44,0.99,0.9
"Lake Hayes",7.5,">20",0.32,0.7,0.4,0.37,0.79,0.4,0.4,0.85,0.5,0.42,0.91,0.7,0.42,0.93,0.8,0.42,0.96,0.9
"Queenstown",7.5,">20",0.33,0.72,0.3,0.38,0.8,0.4,0.41,0.87,0.5,0.43,0.92,0.7,0.43,0.94,0.8,0.42,0.97,0.9
"Cromwell",7.2,">20",0.27,0.58,0.4,0.31,0.67,0.4,0.34,0.74,0.5,0.36,0.8,0.7,0.37,0.83,0.8,0.37,0.88,0.9
"Oamaru",6.4,">20",0.19,0.41,0.3,0.22,0.48,0.4,0.25,0.54,0.5,0.27,0.6,0.6,0.27,0.63,0.7,0.28,0.68,0.8
"Clyde",7.1,">20",0.25,0.53,0.4,0.29,0.61,0.5,0.32,0.68,0.5,0.34,0.75,0.7,0.34,0.78,0.8,0.34,0.83,0.9
"Alexandra",7.0,">20",0.24,0.52,0.4,0.28,0.6,0.4,0.31,0.67,0.5,0.33,0.73,0.7,0.33,0.77,0.8,0.34,0.82,0.9
"Te Anau",7.7,">20",0.46,1.01,0.3,0.52,1.1,0.4,0.55,1.14,0.5,0.55,1.15,0.6,0.55,1.15,0.8,0.53,1.15,1.0
"Palmerston",6.4,">20",0.19,0.41,0.3,0.22,0.48,0.4,0.25,0.54,0.5,0.27,0.6,0.6,0.27,0.63,0.7,0.28,0.68,0.8
"Waikouaiti",6.4,">20",0.19,0.41,0.3,0.22,0.47,0.4,0.25,0.54,0.5,0.26,0.59,0.6,0.27,0.63,0.7,0.27,0.68,0.8
"Mosgiel",6.4,">20",0.19,0.42,0.3,0.23,0.48,0.4,0.25,0.55,0.5,0.27,0.6,0.6,0.27,0.64,0.7,0.28,0.68,0.8
"Dunedin",6.4,">20",0.19,0.41,0.3,0.22,0.48,0.4,0.25,0.54,0.5,0.26,0.59,0.6,0.27,0.63,0.7,0.28,0.68,0.8
"Brighton",6.4,">20",0.19,0.42,0.3,0.23,0.48,0.4,0.25,0.55,0.5,0.27,0.6,0.6,0.27,0.64,0.7,0.28,0.68,0.8
"Gore",6.8,">20",0.22,0.47,0.4,0.25,0.54,0.4,0.28,0.6,0.5,0.3,0.66,0.6,0.3,0.7,0.7,0.31,0.75,0.9
"Milton",6.5,">20",0.2,0.43,0.3,0.23,0.5,0.4,0.26,0.56,0.5,0.27,0.61,0.6,0.28,0.65,0.7,0.28,0.69,0.8
"Winton",7.1,">20",0.25,0.54,0.4,0.29,0.61,0.4,0.32,0.68,0.5,0.34,0.74,0.7,0.34,0.78,0.8,0.35,0.83,0.9
"Mataura",6.8,">20",0.21,0.46,0.4,0.25,0.53,0.4,0.28,0.6,0.5,0.3,0.66,0.6,0.3,0.7,0.7,0.31,0.75,0.9
"Balclutha",6.4,">20",0.2,0.43,0.3,0.23,0.49,0.4,0.26,0.56,0.5,0.27,0.61,0.6,0.28,0.64,0.7,0.28,0.69,0.8
"Riverton",7.3,">20",0.27,0.6,0.4,0.31,0.67,0.4,0.35,0.74,0.5,0.37,0.8,0.6,0.37,0.83,0.7,0.38,0.87,0.9
"Invercargill",7.0,">20",0.24,0.52,0.4,0.27,0.59,0.4,0.31,0.66,0.5,0.32,0.72,0.6,0.33,0.76,0.7,0.34,0.81,0.9
"Bluff",7.0,">20",0.23,0.51,0.4,0.27,0.58,0.4,0.3,0.65,0.5,0.32,0.71,0.6,0.33,0.75,0.7,0.33,0.8,0.9
"Oban",7.1,">20",0.25,0.54,0.3,0.29,0.62,0.4,0.32,0.68,0.5,0.34,0.74,0.6,0.34,0.77,0.7,0.35,0.82,0.9
