"location","M","D","I-PGA","I-Sas","I-Tc","II-PGA","II-Sas","II-Tc","III-PGA","III-Sas","III-Tc","IV-PGA","IV-Sas","IV-Tc","V-PGA","V-Sas","V-Tc","VI-PGA","VI-Sas","VI-Tc"
"Amberley",7.3,">20",0.62,1.38,0.4,0.7,1.52,0.5,0.73,1.59,0.6,0.72,1.6,0.8,0.69,1.59,0.9,0.66,1.62,1.2
"Oxford",7.2,">20",0.65,1.46,0.4,0.74,1.62,0.5,0.77,1.68,0.6,0.76,1.68,0.8,0.72,1.66,1.0,0.67,1.67,1.2
"Rangiora",7.2,">20",0.57,1.28,0.4,0.65,1.43,0.5,0.69,1.51,0.6,0.68,1.53,0.8,0.66,1.53,0.9,0.63,1.56,1.2
"Pegasus",7.1,">20",0.57,1.28,0.4,0.65,1.43,0.5,0.69,1.5,0.6,0.68,1.53,0.8,0.66,1.52,0.9,0.63,1.55,1.1
"Woodend",7.1,">20",0.57,1.29,0.4,0.65,1.43,0.5,0.69,1.5,0.6,0.68,1.53,0.7,0.66,1.52,0.9,0.63,1.55,1.1
"Franz Josef",8.3,0,1.55,3.42,0.4,1.72,3.69,0.6,1.71,3.69,0.8,1.53,3.44,1.1,1.36,3.11,1.5,1.14,2.92,2.1
"Kaiapoi",6.9,">20",0.57,1.3,0.3,0.65,1.44,0.4,0.69,1.51,0.6,0.69,1.54,0.7,0.66,1.52,0.9,0.63,1.55,1.1
"Fox Glacier",8.3,0,1.6,3.53,0.4,1.77,3.8,0.6,1.76,3.79,0.8,1.57,3.53,1.1,1.38,3.17,1.5,1.16,2.99,2.1
"Darfield",6.8,">20",0.57,1.29,0.3,0.65,1.44,0.4,0.69,1.51,0.6,0.69,1.53,0.7,0.66,1.52,0.9,0.63,1.55,1.1
"West Melton",6.6,">20",0.58,1.32,0.3,0.66,1.46,0.4,0.7,1.52,0.5,0.7,1.54,0.7,0.67,1.52,0.8,0.63,1.54,1.1
"Christchurch",6.5,">20",0.64,1.45,0.3,0.72,1.59,0.4,0.76,1.64,0.5,0.75,1.63,0.6,0.71,1.59,0.8,0.67,1.59,1.0
"Prebbleton",6.5,">20",0.59,1.34,0.3,0.67,1.48,0.4,0.71,1.54,0.5,0.7,1.55,0.7,0.67,1.53,0.8,0.64,1.54,1.0
"Lyttelton",6.5,">20",0.6,1.38,0.3,0.69,1.52,0.4,0.73,1.58,0.5,0.72,1.58,0.6,0.69,1.55,0.8,0.65,1.54,1.0
"Rolleston",6.6,">20",0.56,1.28,0.3,0.64,1.42,0.4,0.68,1.48,0.5,0.68,1.5,0.7,0.65,1.49,0.8,0.62,1.5,1.0
"Methven",7.0,">20",0.49,1.07,0.4,0.56,1.22,0.5,0.6,1.31,0.6,0.6,1.37,0.8,0.58,1.38,0.9,0.56,1.44,1.2
"Diamond Harbour",6.4,">20",0.58,1.33,0.3,0.66,1.46,0.4,0.7,1.52,0.5,0.7,1.53,0.6,0.67,1.5,0.8,0.63,1.51,1.0
"Lincoln",6.5,">20",0.56,1.28,0.3,0.64,1.42,0.4,0.68,1.48,0.5,0.68,1.5,0.7,0.65,1.48,0.8,0.62,1.49,1.0
"Mt Cook Village",8.1,">20",0.84,1.85,0.4,0.95,2.05,0.5,0.98,2.1,0.7,0.93,2.03,1.0,0.86,1.97,1.2,0.77,1.88,1.6
"Rakaia",6.8,">20",0.44,0.98,0.4,0.51,1.11,0.4,0.55,1.2,0.6,0.55,1.26,0.7,0.54,1.27,0.9,0.53,1.33,1.1
"Leeston",6.6,">20",0.45,1.01,0.3,0.52,1.14,0.4,0.56,1.22,0.5,0.56,1.28,0.7,0.55,1.29,0.8,0.54,1.33,1.0
"Akaroa",6.6,">20",0.41,0.91,0.3,0.47,1.03,0.4,0.51,1.11,0.5,0.52,1.17,0.7,0.51,1.19,0.8,0.5,1.24,1.0
"Ashburton",6.7,">20",0.4,0.89,0.4,0.46,1.02,0.5,0.5,1.11,0.6,0.51,1.17,0.7,0.51,1.19,0.9,0.5,1.26,1.1
"Geraldine",6.8,">20",0.41,0.91,0.4,0.48,1.04,0.5,0.52,1.13,0.6,0.52,1.19,0.8,0.51,1.21,0.9,0.5,1.27,1.1
"Fairlie",7.0,">20",0.46,1.0,0.4,0.52,1.14,0.5,0.56,1.23,0.6,0.57,1.29,0.8,0.55,1.3,1.0,0.54,1.36,1.2
"Temuka",6.6,">20",0.4,0.89,0.3,0.46,1.01,0.4,0.5,1.09,0.6,0.51,1.15,0.7,0.5,1.17,0.9,0.49,1.22,1.1
"Pleasant Point",6.7,">20",0.41,0.91,0.4,0.47,1.03,0.4,0.51,1.12,0.6,0.52,1.18,0.7,0.51,1.19,0.9,0.5,1.25,1.1
"Twizel",7.4,">20",0.51,1.11,0.4,0.58,1.26,0.5,0.62,1.35,0.7,0.62,1.4,0.8,0.61,1.41,1.0,0.58,1.46,1.3
"Timaru",6.6,">20",0.4,0.88,0.3,0.45,0.99,0.4,0.49,1.08,0.6,0.5,1.13,0.7,0.49,1.15,0.9,0.48,1.2,1.1
"Lake Hawea",7.6,">20",0.62,1.37,0.4,0.7,1.52,0.5,0.74,1.58,0.6,0.74,1.61,0.8,0.71,1.59,1.0,0.68,1.62,1.3
"Milford Sound",7.9,16,1.67,3.91,0.3,1.72,3.76,0.4,1.65,3.33,0.6,1.49,2.89,0.9,1.35,2.61,1.1,1.19,2.43,1.5
"Wanaka",7.6,">20",0.64,1.43,0.4,0.72,1.57,0.5,0.76,1.62,0.6,0.75,1.63,0.8,0.73,1.61,1.0,0.69,1.64,1.2
"Waimate",6.6,">20",0.4,0.9,0.3,0.46,1.01,0.4,0.5,1.09,0.5,0.51,1.13,0.7,0.5,1.15,0.9,0.49,1.19,1.1
"Arrowtown",7.6,">20",0.65,1.45,0.3,0.72,1.57,0.4,0.76,1.61,0.6,0.76,1.62,0.8,0.73,1.59,0.9,0.7,1.61,1.2
"Arthurs Point",7.7,">20",0.68,1.52,0.3,0.75,1.63,0.4,0.79,1.67,0.6,0.78,1.66,0.8,0.76,1.63,0.9,0.72,1.64,1.2
"Lake Hayes",7.6,">20",0.64,1.42,0.4,0.71,1.54,0.4,0.75,1.59,0.6,0.75,1.6,0.8,0.72,1.58,0.9,0.69,1.6,1.2
"Queenstown",7.6,">20",0.65,1.45,0.3,0.72,1.57,0.4,0.76,1.61,0.6,0.76,1.61,0.8,0.74,1.59,0.9,0.7,1.61,1.2
"Cromwell",7.4,">20",0.55,1.22,0.4,0.62,1.35,0.5,0.66,1.41,0.6,0.66,1.45,0.8,0.64,1.44,0.9,0.62,1.49,1.2
"Oamaru",6.6,">20",0.4,0.89,0.3,0.46,1.0,0.4,0.5,1.08,0.5,0.51,1.12,0.7,0.49,1.13,0.8,0.48,1.17,1.0
"Clyde",7.2,">20",0.51,1.12,0.4,0.58,1.26,0.5,0.62,1.33,0.6,0.62,1.37,0.8,0.6,1.37,0.9,0.58,1.42,1.2
"Alexandra",7.2,">20",0.49,1.09,0.4,0.56,1.23,0.5,0.6,1.3,0.6,0.61,1.34,0.8,0.59,1.34,0.9,0.57,1.39,1.1
"Te Anau",7.8,">20",0.91,2.07,0.3,0.98,2.14,0.4,1.0,2.1,0.5,0.97,1.98,0.8,0.93,1.91,0.9,0.87,1.86,1.2
"Palmerston",6.7,">20",0.41,0.92,0.3,0.47,1.03,0.4,0.51,1.1,0.5,0.51,1.14,0.7,0.5,1.15,0.8,0.49,1.17,1.0
"Waikouaiti",6.6,">20",0.4,0.88,0.3,0.46,1.0,0.4,0.49,1.07,0.5,0.5,1.12,0.7,0.49,1.13,0.8,0.48,1.16,1.0
"Mosgiel",6.7,">20",0.42,0.94,0.3,0.48,1.05,0.4,0.52,1.13,0.5,0.52,1.16,0.7,0.51,1.16,0.8,0.49,1.19,1.0
"Dunedin",6.6,">20",0.41,0.91,0.3,0.47,1.03,0.4,0.51,1.1,0.5,0.51,1.14,0.6,0.5,1.15,0.8,0.48,1.17,1.0
"Brighton",6.7,">20",0.43,0.95,0.3,0.49,1.07,0.4,0.53,1.14,0.5,0.53,1.17,0.7,0.51,1.17,0.8,0.5,1.19,1.0
"Gore",6.9,">20",0.44,0.97,0.4,0.5,1.09,0.4,0.54,1.17,0.6,0.55,1.21,0.7,0.54,1.23,0.9,0.53,1.27,1.1
"Milton",6.8,">20",0.45,0.99,0.3,0.51,1.11,0.4,0.55,1.18,0.5,0.55,1.21,0.7,0.53,1.2,0.8,0.51,1.22,1.0
"Winton",7.2,">20",0.47,1.06,0.4,0.54,1.18,0.5,0.58,1.26,0.6,0.6,1.3,0.7,0.59,1.32,0.9,0.58,1.37,1.1
"Mataura",6.9,">20",0.42,0.94,0.4,0.48,1.06,0.4,0.52,1.13,0.6,0.53,1.18,0.7,0.53,1.21,0.9,0.52,1.25,1.1
"Balclutha",6.7,">20",0.42,0.93,0.3,0.48,1.05,0.4,0.52,1.12,0.5,0.52,1.16,0.7,0.51,1.16,0.8,0.5,1.19,1.0
"Riverton",7.4,">20",0.52,1.18,0.4,0.59,1.29,0.4,0.63,1.36,0.6,0.65,1.39,0.7,0.64,1.4,0.9,0.62,1.44,1.1
"Invercargill",7.1,">20",0.45,1.02,0.4,0.52,1.13,0.4,0.56,1.21,0.6,0.57,1.26,0.7,0.57,1.28,0.9,0.56,1.33,1.1
"Bluff",7.1,">20",0.45,1.01,0.4,0.51,1.13,0.4,0.56,1.2,0.6,0.57,1.25,0.7,0.57,1.27,0.9,0.56,1.32,1.1
"Oban",7.3,">20",0.48,1.08,0.3,0.55,1.2,0.4,0.59,1.27,0.6,0.6,1.3,0.7,0.6,1.32,0.9,0.58,1.35,1.1
